imdb_id,title,popular_rank,certificate,startYear,endYear,episodes,runtime,type,orign_country,language,plot,summary,rating,numVotes,genres,isAdult,cast,image_url
tt9012876,Firefly Lane,236,18,2021,,11,\N,tvSeries,United States,English,Tully and Kate support each other through good times and bad with an unbreakable bond that carries them from their teens to their forties.,"The story of Tully and Kate, two unlikely friends, from their meeting as tweens in 1974 to the present. Kate, the introvert, and Tully, the coolest girl in school, form a bond that weathers every milestone in their lives, leading up to a tragedy in the present.",7.5,15613.0,"Drama,Romance",0,"['Katherine Heigl', 'Sarah Chalke', 'Ben Lawson', 'Ali Skovbye', 'Roan Curtis', 'Yael Yurman', 'Jon-Michael Ecker', 'Beau Garrett', 'Brendan Taylor', 'Chelah Horsdal', 'Brandon Jay McLaren', 'Quinn Lord', 'Paul McGillion', 'Synto D. Misati', 'Jenna Rosenow', 'Kirsten Robek', 'Jason McKinnon', 'Andres Joseph']",https://m.media-amazon.com/images/M/MV5BMjFhNmI3ZjQtOTg2OC00N2VmLWEwNDgtYjE1ZTUwNjhiY2VkXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_FMjpg_UX1000_.jpg
tt7909970,Unbelievable,237,18,2019,2019,8,385,tvMiniSeries,United States,English,"A teenager is charged with lying about having been raped, but two detectives follow the path to the truth.","A teenager is charged with lying about having been raped, but two detectives follow the path to the truth.",8.4,79017.0,"Crime,Drama",0,"['Kaitlyn Dever', 'Toni Collette', 'Merritt Wever', 'Blake Ellis', 'Dale Dickey', 'Liza Lapira', 'Kai Lennox', 'Omar Maskati', 'Valery Altamar', 'Austin Hébert', 'Eric Lange', 'Scott Lawrence', 'Danielle Macdonald', 'Connor Tillman', 'Elizabeth Marvel', ""Patricia Fa'asua"", 'Max Arciniega', 'Jun Hee Lee']",https://m.media-amazon.com/images/M/MV5BN2Q3OWQ1Y2UtN2E3OS00ODA2LWE1Y2EtYmY5OWMzNWYzMDZmXkEyXkFqcGdeQXVyMzY0MTE3NzU@._V1_FMjpg_UX1000_.jpg
tt0245429,Sen to Chihiro no kamikakushi,238,U,2001,,,125,movie,Japan,Japanese,"During her family's move to the suburbs, a sullen 10-year-old girl wanders into a world ruled by gods, witches, and spirits, and where humans are changed into beasts.","Chihiro and her parents are moving to a small Japanese town in the countryside, much to Chihiro's dismay. On the way to their new home, Chihiro's father makes a wrong turn and drives down a lonely one-lane road which dead-ends in front of a tunnel. Her parents decide to stop the car and explore the area. They go through the tunnel and find an abandoned amusement park on the other side, with its own little town. When her parents see a restaurant with great-smelling food but no staff, they decide to eat and pay later. However, Chihiro refuses to eat and decides to explore the theme park a bit more. She meets a boy named Haku who tells her that Chihiro and her parents are in danger, and they must leave immediately. She runs to the restaurant and finds that her parents have turned into pigs. In addition, the theme park turns out to be a town inhabited by demons, spirits, and evil gods. At the center of the town is a bathhouse where these creatures go to relax. The owner of the bathhouse is the evil witch Yubaba, who is intent on keeping all trespassers as captive workers, including Chihiro. Chihiro must rely on Haku to save her parents in hopes of returning to their world. —Zachary Harper",8.6,673644.0,"Adventure,Animation,Family",0,"['Daveigh Chase', 'Suzanne Pleshette', 'Miyu Irino', 'Rumi Hiiragi', 'Mari Natsuki', 'Takashi Naitô', 'Yasuko Sawaguchi', 'Tatsuya Gashûin', 'Ryûnosuke Kamiki', 'Yumi Tamai', 'Yô Ôizumi', 'Koba Hayashi', 'Tsunehiko Kamijô', 'Takehiko Ono', 'Bunta Sugawara', 'Shigeru Wakita', 'Shirô Saitô', 'Michiko Yamamoto']",https://m.media-amazon.com/images/M/MV5BMjlmZmI5MDctNDE2YS00YWE0LWE5ZWItZDBhYWQ0NTcxNWRhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_FMjpg_UX1000_.jpg
tt2737304,Bird Box,239,18,2018,,,124,movie,United States,English,"Five years after an ominous unseen presence drives most of society to suicide, a mother and her two children make a desperate bid to reach safety.","In the wake of an unknown global terror, a mother must find the strength to flee with her children down a treacherous river in search of safety. Due to unseen deadly forces, the perilous journey must be made blindly. Directed by Emmy winner Susanne Bier, Bird Box is a thriller starring Academy Award winner Sandra Bullock, John Malkovich, Sarah Paulson, and Trevante Rhodes. —Netflix",6.6,291356.0,"Horror,Sci-Fi",0,"['Sandra Bullock', 'Trevante Rhodes', 'John Malkovich', 'Sarah Paulson', 'Jacki Weaver', 'Rosa Salazar', 'Danielle Macdonald', 'Lil Rel Howery', 'Tom Hollander', 'Machine Gun Kelly', 'BD Wong', 'Pruitt Taylor Vince', 'Vivien Lyra Blair', 'Julian Edwards', 'Parminder Nagra', 'Rebecca Pidgeon', 'Amy Gumenick', 'Taylor Handley']",https://m.media-amazon.com/images/M/MV5BMjAzMTI1MjMyN15BMl5BanBnXkFtZTgwNzU5MTE2NjM@._V1_FMjpg_UX1000_.jpg
tt0112697,Clueless,240,U,1995,,,97,movie,United States,English,"Shallow, rich and socially successful Cher is at the top of her Beverly Hills high school's pecking scale. Seeing herself as a matchmaker, Cher first coaxes two teachers into dating each other.","Cher, a high school student in Beverly Hills, must survive the ups and downs of adolescent life. Her external demeanor at first seems superficial, but rather it hides her wit, charm, and intelligence which help her to deal with relationships, friends, family, school, and the all-important teenage social life. —Michael Kaminsky <kaminsky@ucsee.eecs.berkeley.edu>",6.8,190275.0,"Comedy,Romance",0,"['Alicia Silverstone', 'Stacey Dash', 'Brittany Murphy', 'Paul Rudd', 'Donald Faison', 'Elisa Donovan', 'Breckin Meyer', 'Jeremy Sisto', 'Dan Hedaya', 'Aida Linares', 'Wallace Shawn', 'Twink Caplan', 'Justin Walker', 'Sabastian Rashidi', 'Herb Hall', 'Julie Brown', 'Susan Mohun', 'Nicole Bilderback']",https://m.media-amazon.com/images/M/MV5BMzBmOGQ0NWItOTZjZC00ZDAxLTgyOTEtODJiYWQ2YWNiYWVjXkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_FMjpg_UX1000_.jpg
tt8962124,Emily in Paris,241,16,2020,,20,30,tvSeries,United States,French,A young American woman from the Midwest is hired by a marketing firm in Paris to provide them with an American perspective on things.,A young American woman from the Midwest is hired by a marketing firm in Paris to provide them with an American perspective on things.,7.0,52991.0,"Comedy,Drama,Romance",0,"['Lily Collins', 'Philippine Leroy-Beaulieu', 'Ashley Park', 'Lucas Bravo', 'Samuel Arnold', 'Bruno Gouery', 'Camille Razat', 'William Abadie', 'Kate Walsh', 'Hanaé Cloarec-Bailly', 'Jean-Christophe Bouvet', 'Tytouan Cloarec-Bailly', 'Charley Fouquet', 'Charles Martins', 'Tatiana Gousseff', 'Édith Le Merdy', 'Roe Hartrampf', 'Frédéric Anscombre']",https://m.media-amazon.com/images/M/MV5BYTFjZjQzZDgtOWEyNy00YmY1LTgyYjQtMTBlODUxZTBiZWRkXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_FMjpg_UX1000_.jpg
tt1649419,Lo imposible,242,UA,2012,,,114,movie,Spain,English,The story of a tourist family in Thailand caught in the destruction and chaotic aftermath of the 2004 Indian Ocean tsunami.,"A regular family - Maria (Naomi Watts), Henry (Ewan McGregor) and their three kids - travel to Thailand to spend Christmas. They get an upgrade to a villa on the coastline. After settling in and exchanging gifts, they go to the pool, like so many other tourists. A perfect paradise vacation until a distant noise becomes a roar. There is no time to escape from the tsunami; Maria and her eldest are swept one way, Henry and the youngest another. Who will survive, and what will become of them? —Ronaldo Ferreira",7.6,206378.0,"Drama,History,Thriller",0,"['Naomi Watts', 'Ewan McGregor', 'Tom Holland', 'Oaklee Pendergast', 'Samuel Joslin', 'Marta Etura', 'Sönke Möhring', 'Geraldine Chaplin', 'Ploy Jindachote', 'Jomjaoi Sae-Limh', 'Johan Sundberg', 'Jan Roland Sundberg', 'La-Orng Thongruang', 'Tor Klathaley', 'Douglas Johansson', 'Emilio Riccardi', 'Vorarat Jutakeo', 'Karun Konsaman']",https://m.media-amazon.com/images/M/MV5BMjA5NTA3NzQ5Nl5BMl5BanBnXkFtZTcwOTYxNjY0OA@@._V1_FMjpg_UX1000_.jpg
tt0080455,The Blues Brothers,243,U,1980,,,133,movie,United States,English,"Jake Blues, just released from prison, puts together his old band to save the Catholic home where he and his brother Elwood were raised.","After the release of Jake Blues from prison, he and brother Elwood go to visit ""The Penguin"", the last of the nuns who raised them in an orphanage. They learn the Archdiocese will stop supporting the school and will sell the place to the Education Authority. The only way to keep the place open is if the $5000 tax on the property is paid within 11 days. The Blues Brothers want to help, and decide to put their blues band back together and raise the money by staging a big gig. As they set off on their ""mission from God"" they seem to make more enemies along the way. Will they manage to come up with the money in time? —Sami Al-Taher <staher2000@yahoo.com>",7.9,186686.0,"Action,Adventure,Comedy",0,"['John Belushi', 'Dan Aykroyd', 'Cab Calloway', 'John Candy', 'Tom Erhart', 'Gerald Walling', 'Walter Levine', 'Frank Oz', 'Kathleen Freeman', 'Donald Dunn', 'Alonzo Atkins', 'James Brown', 'Chaka Khan', 'Southern California Community Choir', 'Armand Cerami', 'Steven Williams', 'Stephen Bishop', 'Carrie Fisher']",https://m.media-amazon.com/images/M/MV5BYTdlMDExOGUtN2I3MS00MjY5LWE1NTAtYzc3MzIxN2M3OWY1XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_FMjpg_UX1000_.jpg
tt8045690,Luis Miguel: La Serie,244,,2018,,22,60,tvSeries,Mexico,Spanish,"The series dramatizes the life story of Mexican superstar singer Luis Miguel, who has captivated audiences in Latin America and beyond for decades.","Who is he? What's his story? His real story. He is El Sol de Mexico (The Sun of Mexico). Luis Miguel is one of the most important and famous singers in Mexico and Latin America and this is the real story of his way to the top. Talent, family, love and hate were part of it all. His songs are known by everyone and he is loved by everyone.",8.1,3526.0,"Biography,Drama,History",0,"['Diego Boneta', 'César Bordón', 'Gabriel Nuncio', 'Cesar Santana', 'Martín Bello', 'Camila Sodi', 'Óscar Jaenada', 'Anna Favella', 'Juanpa Zurita', 'Kevin Holt', 'Vanessa Bauche', 'Lola Casamayor', 'Juan Carlos Remolina', 'Andrés Almeida', 'Alexis Ortega', 'Andrew Russell', 'Vicente Tamayo', 'Pablo Cruz']",https://m.media-amazon.com/images/M/MV5BNWQ4MjQ3ZmUtNWVlOC00ODdlLWExOGUtMTA2NTIwNjQyY2MzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_FMjpg_UX1000_.jpg
tt0250494,Legally Blonde,245,U,2001,,,96,movie,United States,English,"Elle Woods, a fashionable sorority queen, is dumped by her boyfriend. She decides to follow him to law school. While she is there, she figures out that there is more to her than just looks.","Elle Woods (Reese Witherspoon) has it all. She's the President of her sorority, a Hawaiian Tropic girl, Miss June in her campus calendar, and, above all, a natural blonde. She dates the cutest fraternity boy on campus and wants nothing more than to be Mrs. Warner Huntington III. But, there's just one thing stopping Warner (Matthew Davis) from popping the question: Elle is too blonde. Growing up across the street from Aaron Spelling might mean something in Los Angeles, California, but nothing to Warner's East-Coast blue blood family. So, when Warner packs up for Harvard Law and reunites with an old sweetheart from prep school, Elle rallies all her resources and gets into Harvard, determined to win him back. But law school is a far cry from the comforts of her poolside and the mall. Elle must wage the battle of her life, for her guy, for herself and for all the blondes who suffer endless indignities everyday. —vanessawhistler1971@hotmail.com",6.3,192439.0,"Comedy,Romance",0,"['Reese Witherspoon', 'Luke Wilson', 'Selma Blair', 'Matthew Davis', 'Victor Garber', 'Jennifer Coolidge', 'Holland Taylor', 'Ali Larter', 'Jessica Cauffiel', 'Alanna Ubach', 'Oz Perkins', 'Linda Cardellini', 'Bruce Thomas', 'Meredith Scott Lynn', 'Raquel Welch', 'Samantha Lemole', 'Kelly Nyks', 'Ted Kairys']",https://m.media-amazon.com/images/M/MV5BNTEyNjUwMTkxMV5BMl5BanBnXkFtZTcwNjk0NDk0NA@@._V1_FMjpg_UX1000_.jpg
tt3007572,Locke & Key,246,18,2020,,22,48,tvSeries,Canada,English,"After their father is murdered under mysterious circumstances, the three Locke siblings and their mother move into their ancestral home, Keyhouse, which they discover is full of magical keys that may be connected to thei... Read all","After their father is murdered under mysterious circumstances, the three Locke siblings and their mother move into their ancestral home, Keyhouse, which they discover is full of magical keys that may be connected to their father's death. As the Locke children explore the different keys and their unique powers, a mysterious demon awakens - and will stop at nothing to steal them. From Carlton Cuse and Meredith Averill, Locke and Key is a coming-of-age mystery about love, loss, and the unshakable bonds that define family. —Netflix",7.4,45569.0,"Drama,Fantasy,Horror",0,"['Darby Stanchfield', 'Connor Jessup', 'Emilia Jones', 'Jackson Robert Scott', 'Petrice Jones', 'Sherri Saum', 'Genevieve Kang', 'Hallea Jones', 'Laysla De Oliveira', 'Griffin Gluck', 'Coby Bird', 'Bill Heck', 'Thomas Mitchell Barnet', 'Aaron Ashmore', 'Steven Williams', 'Felix Mallard', 'Eric Graise', 'Asha Bromfield']",https://m.media-amazon.com/images/M/MV5BNjZkNzY4M2ItOWY0Ni00Y2ViLWE1NjItOTIyYzZjMzg5M2E1XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_FMjpg_UX1000_.jpg
tt8936646,Extraction,247,18,2020,,,116,movie,United States,English,"Tyler Rake, a fearless black market mercenary, embarks on the most deadly extraction of his career when he's enlisted to rescue the kidnapped son of an imprisoned international crime lord.","In an underworld of weapons dealers and traffickers, a young boy becomes the pawn in a war between notorious drug lords. Trapped by kidnappers inside one of the world's most impenetrable cities, his rescue beckons the unparalleled skill of a mercenary named Tyler Rake, but Rake is a broken man with nothing to lose, harboring a death wish that makes an already deadly mission near impossible. —Netflix Media Center",6.7,169609.0,"Action,Thriller",0,"['Chris Hemsworth', 'Bryon Lerum', 'Ryder Lerum', 'Rudhraksh Jaiswal', 'Shivam Vichare', 'Piyush Khati', 'Sara Rumao', 'Randeep Hooda', 'Aarti Kulkarni', 'Umakant Patil', 'Praveen Indu', 'Swapnil Kokam', 'Pankaj Tripathi', 'Neha Mahajan', 'Pallas Prajapati', 'Shazia Naz Gill', 'Rob Collins', 'Wayne Blair']",https://m.media-amazon.com/images/M/MV5BMDJiNzUwYzEtNmQ2Yy00NWE4LWEwNzctM2M0MjE0OGUxZTA3XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_FMjpg_UX1000_.jpg
tt4209256,Colony,248,16,2016,2018,36,42,tvSeries,United States,English,"In the wake of a mysterious alien invasion, a family fights to stay together in a new world order.","Set in the near future, Colony centers on a family who must make difficult decisions as they balance staying together while trying to survive. They live in L.A., which has been occupied by a force of outside intruders. While some people have chosen to collaborate with the authorities and benefit from the new order, others have rebelled and suffer the consequences. —malahide-107-163858",7.4,32040.0,"Action,Adventure,Drama",0,"['Josh Holloway', 'Sarah Wayne Callies', 'Peter Jacobson', 'Tory Kittles', 'Isabella Crovetti', 'Alex Neustaedter', 'Amanda Righetti', 'Jacob Buster', 'Ally Walker', 'Kathleen Rose Perkins', 'Erin Way', 'Cooper J. Friedman', 'Christian Clemenson', 'Adrian Pasdar', 'Peyton List', 'Wayne Brady', 'Paul Guilfoyle', 'Bethany Joy Lenz']",https://m.media-amazon.com/images/M/MV5BMTg1MzAzODQ5OF5BMl5BanBnXkFtZTgwMDA1MDI0NTM@._V1_FMjpg_UX1000_.jpg
tt3520702,Bloodline,249,18,2015,2017,33,60,tvSeries,United States,English,A family finds themselves forced to face their past secrets and scars when the black sheep returns home.,"Intriguing story of a well off family in the Florida Keys that have many dark secrets. The siblings are heirs of a beautiful inn that has been in their family for 50 years. It is their childhood home with many great memories, but the deep dark past holds many untold tales. All combined makes the future very uncertain. —Lance",7.9,45306.0,"Drama,Thriller",0,"['Kyle Chandler', 'Ben Mendelsohn', 'Linda Cardellini', 'Sissy Spacek', 'Norbert Leo Butz', 'Jacinda Barrett', 'Jamie McShane', 'Katie Finneran', 'Enrique Murciano', 'Chloë Sevigny', 'Taylor Rouviere', 'Owen Teague', 'John Leguizamo', 'Brandon Larracuente', 'David Zayas', 'Beau Bridges', 'Glenn Morshower', 'Michael Beasley']",https://m.media-amazon.com/images/M/MV5BMTU4OTY0MzM1OV5BMl5BanBnXkFtZTgwMjkxMzE0MjI@._V1_FMjpg_UX1000_.jpg
tt2874692,When Calls the Heart,250,13,2014,,87,43,tvSeries,United States,English,"Elizabeth Thatcher, a young school teacher from a wealthy Eastern family, migrates from the big city to teach school in a small coal mining town in the west.","Elizabeth Thatcher, a young woman from a wealthy family, moves to the small town of Coal Valley to be the new teacher. As she struggles to adapt to living on the western frontier, she makes new friends including the local Mounted Police Officer, Jack Thornton.",8.1,11072.0,"Drama,Family,Romance",0,"['Erin Krakow', 'Martin Cummins', 'Pascale Hutton', 'Jack Wagner', 'Kavan Smith', 'Loretta Walsh', 'Gracyn Shinyei', 'Eva Bourne', 'Aren Buchholz', 'Lori Loughlin', 'Johannah Newmarch', 'Andrea Brooks', 'Hrothgar Mathews', 'Ben Rosenbaum', 'Jaiven Natt', 'Ava Grace Cooper', 'Paul Greene', 'Kadence Kendall Roach']",https://m.media-amazon.com/images/M/MV5BNjUxNjQ5NjgwNV5BMl5BanBnXkFtZTgwMzQzMDA1ODE@._V1_FMjpg_UX1000_.jpg
tt0165598,That '70s Show,251,18,1998,2006,200,22,tvSeries,United States,English,"A comedy revolving around a group of teenage friends, their mishaps, and their coming of age, set in 1970s Wisconsin.","Eric Forman is a typical high school student growing up in Wisconsin in 1976 with his family and his friends. Together, they have the same kind of joys and sorrows that just about every teenager has while growing up. This show parodied many of the attitudes, events and fads of the 70s, along with those who grew up at the time. —Jean-Marc Rocher <rocher@fiberbit.net>",8.0,156527.0,"Comedy,Romance",0,"['Topher Grace', 'Laura Prepon', 'Mila Kunis', 'Danny Masterson', 'Wilmer Valderrama', 'Debra Jo Rupp', 'Kurtwood Smith', 'Don Stark', 'Ashton Kutcher', 'Tanya Roberts', 'Tommy Chong', 'Lisa Robin Kelly', 'Josh Meyers', 'Mo Gaffney', 'Tim Reid', 'Shannon Elizabeth', 'Allison Munn', 'Jud Tylor']",https://m.media-amazon.com/images/M/MV5BN2RkZGE0MjAtZGVkOS00MzVhLTg0OWItZTc4OGRjOTQ1ZTM4XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_FMjpg_UX1000_.jpg
tt13334002,Army of the Dead: Lost Vegas,252,,2021,,1,\N,tvSeries,United States,English,Scott and highlight his rescue crew's efforts to protect all they love during the first phases of the mysterious zombie outbreak in Vegas.,Scott and highlight his rescue crew's efforts to protect all they love during the first phases of the mysterious zombie outbreak in Vegas.,,,"Action,Animation,Crime",0,"['Tig Notaro', 'Yetide Badaki', 'Monica Barbaro', 'Ross Butler', 'Anya Chalotra', 'Vanessa Hudgens', 'Harry Lennix', 'Jena Malone', 'Joe Manganiello', 'Nolan North', 'Christian Slater', 'Christina Wren', 'Dave Bautista', 'Ella Purnell', 'Ana de la Reguera', 'Omari Hardwick']",https://m.media-amazon.com/images/G/01/imdb/images/social/imdb_logo.png
tt0942385,Tropic Thunder,253,R,2008,,,107,movie,United States,English,"Through a series of freak occurrences, a group of actors shooting a big-budget war movie are forced to become the soldiers they are portraying.","Action movie star Tugg Speedman is on the downslide of his professional career. He wants to be considered a serious actor, but his latest serious role as the title character in ""Simple Jack"" resulted in negative reviews and ridicule. Comedian Jeff Portnoy is best known for his leading roles in sophomoric comedies, and may be less well known for his rampant drug use. Five time Oscar winner Kirk Lazarus is a serious method actor, who immerses himself in whatever the role. On location in southeast Vietnam, they are the stars of ""Tropic Thunder"", based on Vietnam war veteran 'Four Leaf' Tayback's memoirs of his rescue during the war, that rescue which was considered a near suicide mission for the assigned army force and resulted in him losing both hands. For his role, Caucasian Australian Lazarus even went through a controversial surgical skin dying procedure so that he could convincingly play a black man. Production is not going well since rookie director Damien Cockburn is unable to control the prima-donna attitude of his three stars. Cockburn and Tayback decide that the five primary actors - Speedman, Portnoy, Lazarus, rapper Alpa Chino, and newcomer Kevin Sandusky - need to work together as a unit as did their real life characters. The five are placed in the middle of the jungle, and with only a map and their prop machine guns in hand, are asked to work together to battle through the stunt pyrotechnics in their way. What none of the seven of them know is that they have been dropped into a real life drug war led by the Flaming Dragons. It isn't until Speedman is captured by the Flaming Dragons and tortured that they all realize that what they believed was make believe gunfire and land mines was actually real life. As the four actors try to figure out what to do concerning Speedman's situation, all five go through their own journey of self-discovery. Meanwhile, the movie's megalomaniacal profanity spewing producer Les Grossman and Speedman's faithful agent Rick Peck argue about what to do about Speedman's situation. And Tayback inadvertently shows a little of his true self. —Huggo",7.0,386961.0,"Action,Comedy,War",0,"['Ben Stiller', 'Jack Black', 'Robert Downey Jr.', 'Jeff Kahn', 'Anthony Ruivivar', 'Jay Baruchel', 'Brandon T. Jackson', 'Eric Winzenried', 'Steve Coogan', 'Valerie Azlynn', 'Matt Levin', 'David Pressman', 'Amy Stiller', 'Danny McBride', 'Dempsey Silva', 'Bill Hader', 'Nick Nolte', 'Jeff Weidemann']",https://m.media-amazon.com/images/M/MV5BNDE5NjQzMDkzOF5BMl5BanBnXkFtZTcwODI3ODI3MQ@@._V1_FMjpg_UX1000_.jpg
tt1830617,Grimm,254,16,2011,2017,123,45,tvSeries,United States,English,A homicide detective discovers he is a descendant of hunters who fight supernatural forces.,"Portland detective, Nick Burkhardt, has seen some gruesome crime scenes, but nothing prepares him for the strange visions he begins seeing: seemingly regular people momentarily transforming into hideous monsters. A visit from his only living relative reveals the truth. Nick has inherited the ability to see supernatural creatures, and as a ""Grimm,"" he is tasked with keeping the balance between mankind and the mythological. A reformed ""Big Bad Wolf"" becomes his greatest (and also reluctant) ally and confidant. It's not long before his work as a policeman leads Nick to the criminals he once thought were only found in fairy tales. —L. Hamre",7.8,110725.0,"Crime,Drama,Fantasy",0,"['David Giuntoli', 'Russell Hornsby', 'Silas Weir Mitchell', 'Sasha Roiz', 'Reggie Lee', 'Elizabeth Tulloch', 'Bree Turner', 'Claire Coffee', 'Robert Blanche', 'Damien Puckler', 'Jacqueline Toboni', 'Danny Bruno', 'Christian Lagadec', 'Alexis Denisof', 'Hannah R. Loyd', 'Anne Leighton', 'Philip Anthony-Rodriguez', 'Sharon Sachs']",https://m.media-amazon.com/images/M/MV5BMTkyODg2MzQwMV5BMl5BanBnXkFtZTgwNTA2MjE1MDI@._V1_FMjpg_UX1000_.jpg
tt1837642,Revenge,255,,2011,2015,90,44,tvSeries,United States,English,An emotionally troubled young woman sets out to exact revenge against the people who wronged her father.,"As a summer to remember begins in the Hamptons, new arrival Emily Thorne dazzles the members of high society by making herself known in the exclusive social circle of Grayson Global CEO Conrad Grayson and his socialite wife Victoria. But it soon becomes clear that the beguiling young philanthropist has a dark past. Emily was once known as Amanda Clarke, a young eight-year-old (in the summer of 1993) whose life was torn apart when her father - Grayson Global hedge fund manager David Clarke - was falsely accused of channeling money to a terrorist organization responsible for the downing of a commercial airliner. Now living under an assumed identity, she is determined to seek vengeance on the people who destroyed her father's life - the two main conspirators being Conrad and Victoria Grayson - by making their lives come crashing down around them. Because when everything you love has been stolen from you, someone has to pay. —Anonymous",7.8,114035.0,"Drama,Mystery,Thriller",0,"['Madeleine Stowe', 'Emily VanCamp', 'Gabriel Mann', 'Nick Wechsler', 'Josh Bowman', 'Christa B. Allen', 'Henry Czerny', 'Ashley Madekwe', 'Barry Sloane', 'Connor Paolo', 'James Tupper', 'Karine Vanasse', 'Margarita Levieva', 'Brian Hallisay', 'Elena Satine', 'Emily Alyn Lind', 'Dilshad Vadsaria', 'Amber Valletta']",https://m.media-amazon.com/images/M/MV5BMTY2NjA5MDc0OF5BMl5BanBnXkFtZTgwNTE4OTA5MjE@._V1_FMjpg_UX1000_.jpg
tt1489887,Booksmart,256,R,2019,,,102,movie,United States,English,"On the eve of their high school graduation, two academic superstars and best friends realize they should have worked less and played more. Determined not to fall short of their peers, the girls try to cram four years of ... Read all","On the eve of their high school graduation, two academic superstars and best friends realize they should have worked less and played more. Determined not to fall short of their peers, the girls try to cram four years of fun into one night.",7.2,99841.0,Comedy,0,"['Kaitlyn Dever', 'Beanie Feldstein', 'Jessica Williams', 'Jason Sudeikis', 'Lisa Kudrow', 'Will Forte', 'Victoria Ruesga', 'Mason Gooding', 'Skyler Gisondo', 'Diana Silvers', 'Molly Gordon', 'Billie Lourd', 'Eduardo Franco', 'Nico Hiraga', 'Austin Crute', 'Noah Galvin', ""Michael Patrick O'Brien"", 'Ben Harris']",https://m.media-amazon.com/images/M/MV5BMjEzMjcxNjA2Nl5BMl5BanBnXkFtZTgwMjAxMDM2NzM@._V1_FMjpg_UX1000_.jpg
tt2771200,Beauty and the Beast,257,UA,2017,,,129,movie,United States,English,"A selfish Prince is cursed to become a monster for the rest of his life, unless he learns to fall in love with a beautiful young woman he keeps prisoner.","Disney's animated classic takes on a new form, with a widened mythology and an all-star cast. A young Prince, imprisoned in the form of a Beast (Dan Stevens), can be freed only by true love. What may be his only opportunity arrives when he meets Belle (Emma Watson), the only human girl to ever visit the castle since it was enchanted.",7.1,281287.0,"Family,Fantasy,Musical",0,"['Emma Watson', 'Dan Stevens', 'Luke Evans', 'Josh Gad', 'Kevin Kline', 'Hattie Morahan', 'Haydn Gwynne', 'Gerard Horan', 'Ray Fearon', 'Ewan McGregor', 'Ian McKellen', 'Emma Thompson', 'Nathan Mack', 'Audra McDonald', 'Stanley Tucci', 'Gugu Mbatha-Raw', 'Clive Rowe', 'Thomas Padden']",https://m.media-amazon.com/images/M/MV5BMTUwNjUxMTM4NV5BMl5BanBnXkFtZTgwODExMDQzMTI@._V1_FMjpg_UX1000_.jpg
tt3498820,Captain America: Civil War,258,UA,2016,,,147,movie,United States,English,Political involvement in the Avengers' affairs causes a rift between Captain America and Iron Man.,"With many people fearing the actions of super heroes, the government decides to push for the Hero Registration Act, a law that limits a hero's actions. This results in a division in The Avengers. Iron Man stands with this Act, claiming that their actions must be kept in check otherwise cities will continue to be destroyed, but Captain America feels that saving the world is daring enough and that they cannot rely on the government to protect the world. This escalates into an all-out war between Team Iron Man (Iron Man, Black Panther, Vision, Black Widow, War Machine, and Spider-Man) and Team Captain America (Captain America, Bucky Barnes, Falcon, Scarlet Witch, Hawkeye, and Ant Man) while a new villain emerges. —RespectTheHyphen",7.8,687729.0,"Action,Adventure,Sci-Fi",0,"['Chris Evans', 'Robert Downey Jr.', 'Scarlett Johansson', 'Sebastian Stan', 'Anthony Mackie', 'Don Cheadle', 'Jeremy Renner', 'Chadwick Boseman', 'Paul Bettany', 'Elizabeth Olsen', 'Paul Rudd', 'Emily VanCamp', 'Tom Holland', 'Daniel Brühl', 'Frank Grillo', 'William Hurt', 'Martin Freeman', 'Marisa Tomei']",https://m.media-amazon.com/images/M/MV5BMjQ0MTgyNjAxMV5BMl5BanBnXkFtZTgwNjUzMDkyODE@._V1_FMjpg_UX1000_.jpg
